day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2024-12-16,-0.10519466061662934,1.0,-0.45816017463116876,1.0,1.0
2024-12-17,0.39019898790382657,0.6698584828619373,0.3376890733839093,1.101494144541574,7.0
2024-12-18,0.3481194293290745,0.93921602026091,-0.4035601432153415,0.3684677874133831,10.0
2024-12-22,-0.7058679758556805,0.8283768869938388,-0.5417184719566929,0.03687259335155563,4.0
2024-12-25,-0.6944580446518641,0.7420942942785773,-0.5583111468389053,0.061139431757532864,2.0
2024-12-26,0.4693382384951897,1.0,-0.3680668167518323,1.0,1.0
2024-12-29,-0.21906747192576673,1.084056685984304,0.7108439767520442,1.100965735730129,3.0
2024-12-30,0.7776343225370431,0.7666523951366376,0.7845974332550333,2.3304734757849936,3.0
2025-01-02,0.007231945792873723,0.031207129422968483,0.499113311440217,1.434284578325825,2.0
2025-01-03,0.5186880190121473,0.22377533757714727,-0.5067758226526763,0.02757544394278667,2.0
2025-01-07,0.19058517981833636,0.9238157913321686,-0.22286851483126996,0.6825677390915366,31.0
2025-01-08,-0.08345851827168138,0.6337861777504278,0.12063533895999826,1.5999061699263242,7.0
2025-01-09,0.2860403869287992,0.8718425554472236,0.5942395785786898,1.7365929490705838,2.0
2025-01-10,-0.39959688859412473,0.4445016676227476,-0.4872770392465023,1.0,2.0
2025-01-12,-0.283977677504788,0.09464734420871639,-0.3680668167518323,1.0,2.0
2025-01-13,1.9759075156287436,0.5938530732799965,-0.4412513743971806,0.04909258726514395,2.0
2025-01-14,0.4820208800358709,1.0,-0.4872770392465023,1.0,1.0
2025-01-15,-0.0033847617989776176,1.0,-0.5488461371954645,1.0,1.0
2025-01-16,-0.028020983371046526,2.0278022137862575,-0.44914631779537817,0.012747518586464486,2.0
2025-01-17,-0.1555924547327097,1.0,1.0458209262826932,1.0,1.0
2025-01-19,1.7800721105934683,1.0,-0.6245953291809682,1.0,1.0
2025-01-20,-0.6327357357127761,1.1223363198495637,1.8041771990550264,1.0,2.0
2025-01-21,1.0114190788588318,0.24440428543448478,-0.5417184719566929,0.03687259335155562,3.0
2025-01-22,-0.7071067811865469,1.0,,1.0,1.0
2025-01-26,-0.0033847617989776176,1.0,2.640487989760851,1.0,1.0
2025-01-27,-1.2814614503430175,1.0,-0.42606690319841917,1.0,1.0
2025-01-29,-0.10535966731055293,1.4152524890722789,0.2611658006047995,1.6792638286471258,4.0
2025-01-30,0.8844934469811259,1.0,-0.5488461371954645,1.0,1.0
2025-02-01,-0.05960459379659688,0.6917629724667325,-0.449265285634839,0.19713647271093307,8.0
2025-02-02,-0.19642901551839845,0.8678776445530311,-0.4501170793589748,0.20478572121073949,8.0
2025-02-03,0.051847395566300435,0.8305034121919382,0.17564054752356068,0.9060108185673021,18.0
2025-02-04,-0.4075960545928903,0.7172135591635089,0.14945067887557542,1.0428174809386503,22.0
2025-02-05,-0.1423593739176167,0.6640369207649808,0.03352237533928426,1.3803306347226658,18.0
2025-02-06,-0.48706367656822114,0.9328358716035269,0.3187651869358404,1.1249261657010436,28.0
2025-02-07,-0.018465127646503016,1.3948266690960778,-0.19130114979237334,0.8946162672782386,8.0
2025-02-08,-0.08528674516935104,1.0,-0.4872770392465023,1.0,1.0
2025-02-09,1.41434701460632,1.0090306478431597,-0.0577178577033523,1.1330512813045286,12.0
2025-02-10,0.1473390449447168,0.5444606748740225,-0.1619715003772697,0.5876873885492774,3.0
2025-02-11,-0.2738670747373416,1.1463587168247313,-0.4452162620482076,0.25352537674902986,5.0
2025-02-12,0.6192285775317975,1.1397187468544885,-0.5484328587631615,0.07924660992415881,7.0
2025-02-13,0.38054180959078604,1.0,,1.0,1.0
2025-02-14,0.25029472642390904,1.0,-0.5488461371954645,1.0,1.0
2025-02-15,0.11807026160656192,1.4169021952152427,-0.46641901391799917,0.1390910111215859,2.0
2025-02-16,-0.2466126636982778,0.6439629548213329,-0.5323638950702778,0.13043494499645866,2.0
2025-02-17,0.566226162159586,0.6044449269341491,1.3863747028301963,1.7044981302626032,4.0
2025-02-18,0.36500981141266803,1.0,-0.4401324609595876,1.0,1.0
2025-02-19,-0.41474117938559746,0.6662432154394602,-0.07049556754486275,0.8890724220871769,3.0
2025-02-20,0.38054180959078604,1.0,,1.0,1.0
2025-02-21,0.5210516921158501,0.7642403565596814,-0.5548410738141105,0.11154750619616159,2.0
2025-02-23,0.25467477029171015,0.38752650101278485,-0.4955220579018089,0.027657749386359246,2.0
2025-02-24,1.6668989630750368,1.0,-0.5838017697659669,1.0,1.0
2025-02-26,0.24244682721424787,1.2600154498333986,-0.40653767303600497,1.0,2.0
2025-02-27,-0.9783015790704717,1.0,0.7897484464798241,1.0,1.0
2025-03-01,-1.3928090938481263,1.0,-0.4401324609595876,1.0,1.0
2025-03-03,0.1482485258107925,1.190956626226061,-0.39059944562520427,0.26163858570093107,4.0
2025-03-04,0.48723516704064024,0.3590714167402717,-0.2200662304797938,0.31122064776484776,2.0
2025-03-06,-1.2462141259188735,1.0,-0.33333333333333326,1.0,1.0
2025-03-09,0.15349740486730248,0.8044412561048572,-0.024340721536654647,0.4557779453695338,3.0
2025-03-10,-1.3928090938481263,1.0,-0.4401324609595876,1.0,1.0
2025-03-13,-0.17398847282532454,0.840548457743077,-0.2270259694332215,0.810211577514802,11.0
2025-03-14,-0.5246501536901936,1.536713290343972,-0.4221160499076487,0.03603282210387765,4.0
2025-03-15,-0.46428241986906077,0.6292325080782297,-0.4580487683589719,0.025337484911854745,2.0
2025-03-16,-1.222140783265748,1.0,-0.40653767303600497,1.0,1.0
2025-03-21,1.4814040315782564,1.0,0.2018357640821379,1.0,1.0
2025-03-25,0.0878199107267786,0.2751847524284329,-0.4983055581554777,0.09189731460980283,4.0
2025-03-28,0.2699195826909004,0.9355913147443136,-0.054171501871333363,1.0117685135213064,110.0
2025-03-29,-0.5039841544036687,1.120218775715909,0.4890610934600683,1.3685796708956746,49.0
2025-03-30,-0.7652367747609436,1.1175650279753255,-0.21315492417950985,0.6587879684803863,36.0
2025-03-31,-0.34974365717838285,0.9448266029479985,-0.013680475868352481,1.0513724217498819,34.0
2025-04-01,-0.16318766534828946,0.7475610741070181,0.26491294606973786,1.169147557777902,25.0
2025-04-02,-0.6902293690086719,0.8729478068620222,-0.096811816111446,0.8660865006000241,31.0
2025-04-03,-0.6502954738264459,0.6836892604521604,1.335766175352417,1.2754460143154358,10.0
2025-04-04,-0.575397583960072,0.7786821186875135,-0.035828875977376586,0.787029127374885,10.0
2025-04-05,-0.3452744560255538,0.8552736624274057,1.1746129831764056,1.0895791229225853,9.0
2025-04-06,-0.45287941354848404,0.5357741149516037,0.011513987970089868,0.741476252467224,5.0
2025-04-07,-0.2605510637127887,0.7752778639248061,0.45486726379806663,1.1008973762195062,10.0
2025-04-08,-1.3337276544842938,1.0,-0.4759650757583562,1.0,1.0
2025-04-09,0.291612820875065,0.9383278369569001,-0.09586766757058619,0.6398497735633393,6.0
2025-04-10,-2.2753566021913407,1.0,-0.6245953291809682,1.0,1.0
2025-04-11,-1.0809326333682139,1.1000689005602784,-0.2664701406187866,0.47386494081063546,2.0
2025-04-13,0.6149352427520912,0.2981917598324344,0.5523316331712107,0.8341348974934404,3.0
2025-04-14,0.3581579705863347,1.2386209798826855,-0.0880040836494621,0.7355264243089721,4.0
2025-04-16,-0.5615239552879788,1.0,-0.6245953291809682,1.0,1.0
2025-04-17,0.9560668232252494,1.0,-0.4401324609595876,1.0,1.0
2025-04-18,-1.5820942986718474,1.0,-0.5262746060588502,1.0,1.0
2025-04-19,0.007384762795767719,1.0197499314160816,0.34678396943456935,1.2666122436658551,2.0
2025-04-20,0.5386136112785793,1.3164969564935727,0.31675974389340567,1.8022840142607772,4.0
2025-04-21,-0.6437256849543984,1.0,-0.4765828278643772,1.0,1.0
2025-04-22,1.2244791718451455,1.2770967433133495,0.453902259129219,1.418100381730239,2.0
2025-04-23,0.3290462811535934,0.8916455248604843,-0.19439589990005024,0.8494557580670665,42.0
2025-04-24,-0.43999284916140113,0.9431448075035047,-0.016159890048549577,0.698627092258519,24.0
2025-04-25,0.04364549972764031,0.4413525565401236,0.002455480605258187,1.006879779796714,4.0
2025-04-26,0.35959032055994106,1.47554194139282,0.1250707575018445,0.984204424274634,3.0
2025-04-27,1.0175128654544445,1.0,1.4143976359925423,1.0,1.0
2025-04-29,1.357335248555625,1.0,-0.42606690319841917,1.0,1.0
2025-04-30,0.4820208800358709,1.0,-0.4872770392465023,1.0,1.0
2025-05-02,-0.16835084700850544,0.7782249577153914,-0.41785428282414716,0.360991003841986,13.0
2025-05-03,-0.2940754573064967,1.0,-0.45816017463116876,1.0,1.0
2025-05-05,2.042116849350231,1.0,-0.4872770392465023,1.0,1.0
2025-05-06,0.6710896991161047,0.3156950190768724,-0.5961204252464789,0.01742120965074165,2.0
2025-05-09,0.11727958538244831,0.2722574155571379,1.544124317115698,0.06240120769547136,2.0
2025-05-10,-0.44720996220407344,1.0,-0.6015432536325489,1.0,1.0
2025-05-11,0.6358699515179276,1.0,-0.6257786477574638,1.0,1.0
2025-05-12,0.7549715033110879,1.0,-0.6257786477574638,1.0,1.0
2025-05-13,0.35132081951559613,0.7495640580688985,0.1964891657559982,1.1948777243511808,9.0
2025-05-14,-0.1679923623853349,1.3712699060531297,-0.28565153371694285,0.470524205058706,6.0
2025-05-15,0.2513558717379359,0.8647795001638838,-0.5178030565961916,0.04202963998320384,5.0
2025-05-16,0.02929871862922097,1.0,2.4140761534711794,1.0,1.0
2025-05-17,1.0925068637266215,1.0,2.4815174830179645,1.0,1.0
2025-05-19,-0.2699643855883491,1.1930774353994973,-0.30905042897150714,0.3839840273309086,4.0
2025-05-21,-0.26257037804598293,0.7521507540027166,0.9666355795932511,0.6853809813561879,2.0
2025-05-22,0.9689303332431205,0.7068005967582386,-0.5088291715573469,0.0806790335999315,10.0
2025-05-23,1.1801868708574221,0.5738780906996546,-0.4983055581554777,0.09189731460980283,4.0
2025-05-24,-2.31951251049957,1.0,-0.4759650757583562,1.0,1.0
2025-05-25,1.1307344855538968,1.0,-0.4759650757583562,1.0,1.0
2025-05-27,0.3874696091683339,1.0,-0.4872770392465023,1.0,1.0
2025-05-28,0.5673939723650037,1.0,-0.3680668167518323,1.0,1.0
2025-05-30,1.6166361304463146,1.0,-0.4872770392465023,1.0,1.0
2025-05-31,1.6133218003096848,1.0,-0.3680668167518323,1.0,1.0
2025-06-03,0.35656636781793305,0.9382762673662624,0.43530664644591655,1.2608721105369602,25.0
2025-06-04,0.5681934449179826,1.0,-0.6245953291809682,1.0,1.0
2025-06-06,0.69165134811826,0.9210619568281465,-0.5329555543585257,0.1312716775862028,2.0
2025-06-07,1.6133218003096848,1.0,-0.3680668167518323,1.0,1.0
2025-06-08,0.6791388219462834,1.3584388288304734,-0.45676883285634623,0.08083191173984551,4.0
2025-06-09,-0.5130316777383506,0.9442878488996406,-0.42606690319841917,1.0,2.0
